Number of evaluations : 60000
0.0000000000e+00, 0.0000000000e+00
1.0000000000e-02, 1.0000000000e-06
2.0000000000e-02, 8.0000000000e-06
3.0000000000e-02, 2.7000000000e-05
4.0000000000e-02, 6.4000000000e-05
5.0000000000e-02, 1.2500000000e-04
6.0000000000e-02, 2.1600000000e-04
7.0000000000e-02, 3.4300000000e-04
8.0000000000e-02, 5.1200000000e-04
9.0000000000e-02, 7.2900000000e-04
1.0000000000e-01, 1.0000000000e-03
1.1000000000e-01, 1.3310000000e-03
1.2000000000e-01, 1.7280000000e-03
1.3000000000e-01, 2.1970000000e-03
1.4000000000e-01, 2.7440000000e-03
1.5000000000e-01, 3.3750000000e-03
1.6000000000e-01, 4.0960000000e-03
1.7000000000e-01, 4.9130000000e-03
1.8000000000e-01, 5.8320000000e-03
1.9000000000e-01, 6.8590000000e-03
2.0000000000e-01, 8.0000000000e-03
2.1000000000e-01, 9.2610000000e-03
2.2000000000e-01, 1.0648000000e-02
2.3000000000e-01, 1.2167000000e-02
2.4000000000e-01, 1.3824000000e-02
2.5000000000e-01, 1.5625000000e-02
2.6000000000e-01, 1.7576000000e-02
2.7000000000e-01, 1.9683000000e-02
2.8000000000e-01, 2.1952000000e-02
2.9000000000e-01, 2.4389000000e-02
3.0000000000e-01, 2.7000000000e-02
3.1000000000e-01, 2.9791000000e-02
3.2000000000e-01, 3.2768000000e-02
3.3000000000e-01, 3.5937000000e-02
3.4000000000e-01, 3.9304000000e-02
3.5000000000e-01, 4.2875000000e-02
3.6000000000e-01, 4.6656000000e-02
3.7000000000e-01, 5.0653000000e-02
3.8000000000e-01, 5.4872000000e-02
3.9000000000e-01, 5.9319000000e-02
4.0000000000e-01, 6.4000000000e-02
4.1000000000e-01, 6.8921000000e-02
4.2000000000e-01, 7.4088000000e-02
4.3000000000e-01, 7.9507000000e-02
4.4000000000e-01, 8.5184000000e-02
4.5000000000e-01, 9.1125000000e-02
4.6000000000e-01, 9.7336000000e-02
4.7000000000e-01, 1.0382300000e-01
4.8000000000e-01, 1.1059200000e-01
4.9000000000e-01, 1.1764900000e-01
5.0000000000e-01, 1.2500000000e-01
5.1000000000e-01, 1.3265100000e-01
5.2000000000e-01, 1.4060800000e-01
5.3000000000e-01, 1.4887700000e-01
5.4000000000e-01, 1.5746400000e-01
5.5000000000e-01, 1.6637500000e-01
5.6000000000e-01, 1.7561600000e-01
5.7000000000e-01, 1.8519300000e-01
5.8000000000e-01, 1.9511200000e-01
5.9000000000e-01, 2.0537900000e-01
6.0000000000e-01, 2.1600000000e-01
6.1000000000e-01, 2.2698100000e-01
6.2000000000e-01, 2.3832800000e-01
6.3000000000e-01, 2.5004700000e-01
6.4000000000e-01, 2.6214400000e-01
6.5000000000e-01, 2.7462500000e-01
6.6000000000e-01, 2.8749600000e-01
6.7000000000e-01, 3.0076300000e-01
6.8000000000e-01, 3.1443200000e-01
6.9000000000e-01, 3.2850900000e-01
7.0000000000e-01, 3.4300000000e-01
7.1000000000e-01, 3.5791100000e-01
7.2000000000e-01, 3.7324800000e-01
7.3000000000e-01, 3.8901700000e-01
7.4000000000e-01, 4.0522400000e-01
7.5000000000e-01, 4.2187500000e-01
7.6000000000e-01, 4.3897600000e-01
7.7000000000e-01, 4.5653300000e-01
7.8000000000e-01, 4.7455200000e-01
7.9000000000e-01, 4.9303900000e-01
8.0000000000e-01, 5.1200000000e-01
8.1000000000e-01, 5.3144100000e-01
8.2000000000e-01, 5.5136800000e-01
8.3000000000e-01, 5.7178700000e-01
8.4000000000e-01, 5.9270400000e-01
8.5000000000e-01, 6.1412500000e-01
8.6000000000e-01, 6.3605600000e-01
8.7000000000e-01, 6.5850300000e-01
8.8000000000e-01, 6.8147200000e-01
8.9000000000e-01, 7.0496900000e-01
9.0000000000e-01, 7.2900000000e-01
9.1000000000e-01, 7.5357100000e-01
9.2000000000e-01, 7.7868800000e-01
9.3000000000e-01, 8.0435700000e-01
9.4000000000e-01, 8.3058400000e-01
9.5000000000e-01, 8.5737500000e-01
9.6000000000e-01, 8.8473600000e-01
9.7000000000e-01, 9.1267300000e-01
9.8000000000e-01, 9.4119200000e-01
9.9000000000e-01, 9.7029900000e-01
1.0000000000e+00, 1.0000000000e+00
1.0100000000e+00, 1.0303010000e+00
1.0200000000e+00, 1.0612080000e+00
1.0300000000e+00, 1.0927270000e+00
1.0400000000e+00, 1.1248640000e+00
1.0500000000e+00, 1.1576250000e+00
1.0600000000e+00, 1.1910160000e+00
1.0700000000e+00, 1.2250430000e+00
1.0800000000e+00, 1.2597120000e+00
1.0900000000e+00, 1.2950290000e+00
1.1000000000e+00, 1.3310000000e+00
1.1100000000e+00, 1.3676310000e+00
1.1200000000e+00, 1.4049280000e+00
1.1300000000e+00, 1.4428970000e+00
1.1400000000e+00, 1.4815440000e+00
1.1500000000e+00, 1.5208750000e+00
1.1600000000e+00, 1.5608960000e+00
1.1700000000e+00, 1.6016130000e+00
1.1800000000e+00, 1.6430320000e+00
1.1900000000e+00, 1.6851590000e+00
1.2000000000e+00, 1.7280000000e+00
1.2100000000e+00, 1.7715610000e+00
1.2200000000e+00, 1.8158480000e+00
1.2300000000e+00, 1.8608670000e+00
1.2400000000e+00, 1.9066240000e+00
1.2500000000e+00, 1.9531250000e+00
1.2600000000e+00, 2.0003760000e+00
1.2700000000e+00, 2.0483830000e+00
1.2800000000e+00, 2.0971520000e+00
1.2900000000e+00, 2.1466890000e+00
1.3000000000e+00, 2.1970000000e+00
1.3100000000e+00, 2.2480910000e+00
1.3200000000e+00, 2.2999680000e+00
1.3300000000e+00, 2.3526370000e+00
1.3400000000e+00, 2.4061040000e+00
1.3500000000e+00, 2.4603750000e+00
1.3600000000e+00, 2.5154560000e+00
1.3700000000e+00, 2.5713530000e+00
1.3800000000e+00, 2.6280720000e+00
1.3900000000e+00, 2.6856190000e+00
1.4000000000e+00, 2.7440000000e+00
1.4100000000e+00, 2.8032210000e+00
1.4200000000e+00, 2.8632880000e+00
1.4300000000e+00, 2.9242070000e+00
1.4400000000e+00, 2.9859840000e+00
1.4500000000e+00, 3.0486250000e+00
1.4600000000e+00, 3.1121360000e+00
1.4700000000e+00, 3.1765230000e+00
1.4800000000e+00, 3.2417920000e+00
1.4900000000e+00, 3.3079490000e+00
1.5000000000e+00, 3.3750000000e+00
1.5100000000e+00, 3.4429510000e+00
1.5200000000e+00, 3.5118080000e+00
1.5300000000e+00, 3.5815770000e+00
1.5400000000e+00, 3.6522640000e+00
1.5500000000e+00, 3.7238750000e+00
1.5600000000e+00, 3.7964160000e+00
1.5700000000e+00, 3.8698930000e+00
1.5800000000e+00, 3.9443120000e+00
1.5900000000e+00, 4.0196790000e+00
1.6000000000e+00, 4.0960000000e+00
1.6100000000e+00, 4.1732810000e+00
1.6200000000e+00, 4.2515280000e+00
1.6300000000e+00, 4.3307470000e+00
1.6400000000e+00, 4.4109440000e+00
1.6500000000e+00, 4.4921250000e+00
1.6600000000e+00, 4.5742960000e+00
1.6700000000e+00, 4.6574630000e+00
1.6800000000e+00, 4.7416320000e+00
1.6900000000e+00, 4.8268090000e+00
1.7000000000e+00, 4.9130000000e+00
1.7100000000e+00, 5.0002110000e+00
1.7200000000e+00, 5.0884480000e+00
1.7300000000e+00, 5.1777170000e+00
1.7400000000e+00, 5.2680240000e+00
1.7500000000e+00, 5.3593750000e+00
1.7600000000e+00, 5.4517760000e+00
1.7700000000e+00, 5.5452330000e+00
1.7800000000e+00, 5.6397520000e+00
1.7900000000e+00, 5.7353390000e+00
1.8000000000e+00, 5.8320000000e+00
1.8100000000e+00, 5.9297410000e+00
1.8200000000e+00, 6.0285680000e+00
1.8300000000e+00, 6.1284870000e+00
1.8400000000e+00, 6.2295040000e+00
1.8500000000e+00, 6.3316250000e+00
1.8600000000e+00, 6.4348560000e+00
1.8700000000e+00, 6.5392030000e+00
1.8800000000e+00, 6.6446720000e+00
1.8900000000e+00, 6.7512690000e+00
1.9000000000e+00, 6.8590000000e+00
1.9100000000e+00, 6.9678710000e+00
1.9200000000e+00, 7.0778880000e+00
1.9300000000e+00, 7.1890570000e+00
1.9400000000e+00, 7.3013840000e+00
1.9500000000e+00, 7.4148750000e+00
1.9600000000e+00, 7.5295360000e+00
1.9700000000e+00, 7.6453730000e+00
1.9800000000e+00, 7.7623920000e+00
1.9900000000e+00, 7.8805990000e+00
2.0000000000e+00, 8.0000000000e+00
2.0100000000e+00, 8.1206010000e+00
2.0200000000e+00, 8.2424080000e+00
2.0300000000e+00, 8.3654270000e+00
2.0400000000e+00, 8.4896640000e+00
2.0500000000e+00, 8.6151250000e+00
2.0600000000e+00, 8.7418160000e+00
2.0700000000e+00, 8.8697430000e+00
2.0800000000e+00, 8.9989120000e+00
